conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
CNY 12,316
Price CNY 12,316
+CNY 14,949 taxes and charges","Breakfast included
Patina Maldives, Fari Islands
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
North Male AtollShow on map
9.5
Scored 9.5
Exceptional
67 reviews
Location 9.4
One Bedroom Beach Pool Villa
Private suite
1 extra-large double bed
Breakfast included
1 night, 2 adults
CNY 12,316
Price CNY 12,316
+CNY 14,949 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
67 reviews","Patina Maldives, Fari Islands",North Male Atoll,One Bedroom Beach Pool Villa,5 out of 5
,"1 night, 2 adults
CNY 6,545CNY 5,891
Original price CNY 6,545. Current price CNY 5,891.
+CNY 9,327 taxes and charges","All-inclusive
Heritance Aarah-Premium All Inclusive
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Raa AtollShow on map
9.4
Scored 9.4
Superb
192 reviews
Location 9.5
Beach Villa with Mini Bar replenished once daily at all villas, Two complimentary bottles of wine replenished daily 
Entire villa • 1 bedroom • 1 bathroom • 88m²
1 extra-large double bed
All-inclusive
Free cancellation
1 night, 2 adults
CNY 6,545CNY 5,891
Original price CNY 6,545. Current price CNY 5,891.
+CNY 9,327 taxes and charges
See availability","9.4
Scored 9.4
Superb
192 reviews",Heritance Aarah-Premium All Inclusive,Raa Atoll,"Beach Villa with Mini Bar replenished once daily at all villas, Two complimentary bottles of wine replenished daily ",5 out of 5
,"1 night, 2 adults
CNY 869CNY 522
Original price CNY 869. Current price CNY 522.
+CNY 132 taxes and charges","Breakfast included
Ithaa Dhigurah
Opens in new window
DhigurahShow on map
9.5
Scored 9.5
Exceptional
147 reviews
Cleanliness 9.8
Getaway Deal
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
Only 6 rooms left at this price on our site
1 night, 2 adults
CNY 869CNY 522
Original price CNY 869. Current price CNY 522.
+CNY 132 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
147 reviews",Ithaa Dhigurah,Dhigurah,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 355
Price CNY 355
+CNY 141 taxes and charges","Cowry Inn
Opens in new window
FulidhooShow on map
9.1
Scored 9.1
Superb
60 reviews
Double Room with Garden View
1 large double bed
Only 1 room left at this price on our site
1 night, 2 adults
CNY 355
Price CNY 355
+CNY 141 taxes and charges
See availability","9.1
Scored 9.1
Superb
60 reviews",Cowry Inn,Fulidhoo,Double Room with Garden View,
,"1 night, 2 adults
CNY 12,943
Price CNY 12,943
+CNY 3,572 taxes and charges","JOALI Maldives
Opens in new window
Raa AtollShow on map
Sustainability certification
9.5
Scored 9.5
Exceptional
94 reviews
Location 9.3
Luxury Water Villa with Pool
1 extra-large double bed
1 night, 2 adults
CNY 12,943
Price CNY 12,943
+CNY 3,572 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
94 reviews",JOALI Maldives,Raa Atoll,Luxury Water Villa with Pool,5 out of 5
,"1 night, 2 adults
CNY 652CNY 600
Original price CNY 652. Current price CNY 600.
+CNY 180 taxes and charges","Breakfast included
Turtle Maldives - Your Gateway to the Beach & Marine Adventures Await!
Opens in new window
OmadhooShow on map
9.2
Scored 9.2
Superb
57 reviews
Location 9.4
Standard Twin Room
2 single beds
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 652CNY 600
Original price CNY 652. Current price CNY 600.
+CNY 180 taxes and charges
See availability","9.2
Scored 9.2
Superb
57 reviews",Turtle Maldives - Your Gateway to the Beach & Marine Adventures Await!,Omadhoo,Standard Twin Room,3 out of 5
,"1 night, 2 adults
CNY 652
Price CNY 652
+CNY 167 taxes and charges","Breakfast included
Royal Beach Dhigurah
Opens in new window
DhigurahShow on map
8.9
Scored 8.9
Fabulous
172 reviews
Budget Double Room
1 large double bed
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 652
Price CNY 652
+CNY 167 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
172 reviews",Royal Beach Dhigurah,Dhigurah,Budget Double Room,3 out of 5
,"1 night, 2 adults
CNY 2,898CNY 2,318
Original price CNY 2,898. Current price CNY 2,318.
+CNY 6,161 taxes and charges","Amaya Kuda Rah
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
DhangethiShow on map
8.8
Scored 8.8
Fabulous
386 reviews
Beach Villa with Private Pool
Entire villa • 1 bedroom • 1 living room • 1 bathroom • 90m²
1 extra-large double bed
1 night, 2 adults
CNY 2,898CNY 2,318
Original price CNY 2,898. Current price CNY 2,318.
+CNY 6,161 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
386 reviews",Amaya Kuda Rah,Dhangethi,Beach Villa with Private Pool,5 out of 5
,"1 night, 2 adults
CNY 4,709
Price CNY 4,709
+CNY 1,387 taxes and charges","All-inclusive
OBLU SELECT Sangeli - Premium All Inclusive with Free Transfers
Opens in new window
North Male AtollShow on map
Sustainability certification
9.2
Scored 9.2
Superb
927 reviews
Cleanliness 9.5
Beach Villa
Entire villa • 1 bedroom • 1 bathroom • 81m²
2 beds (1 extra-large double, 1 sofa bed)
All-inclusive
Free cancellation
1 night, 2 adults
CNY 4,709
Price CNY 4,709
+CNY 1,387 taxes and charges
See availability","9.2
Scored 9.2
Superb
927 reviews",OBLU SELECT Sangeli - Premium All Inclusive with Free Transfers,North Male Atoll,Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 1,464
Price CNY 1,464
+CNY 404 taxes and charges","Breakfast included
Dhigufaru Island Resort
Opens in new window
Baa AtollShow on map
8.8
Scored 8.8
Fabulous
114 reviews
Location 9.3
Sunrise Beach Villa (20% off on Spa)
Entire villa • 1 bedroom • 1 bathroom • 71m²
1 extra-large double bed
Breakfast included
1 night, 2 adults
CNY 1,464
Price CNY 1,464
+CNY 404 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
114 reviews",Dhigufaru Island Resort,Baa Atoll,Sunrise Beach Villa (20% off on Spa),5 out of 5
,"1 night, 2 adults
CNY 543
Price CNY 543
+CNY 130 taxes and charges","Breakfast included
Hudhuvelimaldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
OmadhooShow on map
9.6
Scored 9.6
Exceptional
44 reviews
Location 9.4
Deluxe Twin Room
2 single beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 543
Price CNY 543
+CNY 130 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
44 reviews",Hudhuvelimaldives,Omadhoo,Deluxe Twin Room,3 out of 5
,"1 night, 2 adults
CNY 551
Price CNY 551
+CNY 195 taxes and charges","Breakfast included
Araamview
Opens in new window
HulhumaleShow on map
7.1
Scored 7.1
Good
661 reviews
Deluxe Double Room
1 double bed
Breakfast included
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
CNY 551
Price CNY 551
+CNY 195 taxes and charges
See availability","7.1
Scored 7.1
Good
661 reviews",Araamview,Hulhumale,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 2,173
Price CNY 2,173
+CNY 8,150 taxes and charges","Breakfast included
Le Méridien Maldives Resort & Spa
Opens in new window
Lhaviyani AtollShow on map
9.2
Scored 9.2
Superb
114 reviews
Location 9.3
Sunrise Overwater Villa
Entire villa • 1 bedroom • 1 bathroom • 100m²
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 2,173
Price CNY 2,173
+CNY 8,150 taxes and charges
See availability","9.2
Scored 9.2
Superb
114 reviews",Le Méridien Maldives Resort & Spa,Lhaviyani Atoll,Sunrise Overwater Villa,5 out of 5
,"1 night, 2 adults
CNY 630CNY 535
Original price CNY 630. Current price CNY 535.
+CNY 235 taxes and charges","Chak’z 1964 Beach
Opens in new window
DharavandhooShow on map
9.8
Scored 9.8
Exceptional
10 reviews
Location 9.7
King Room with Garden View
1 extra-large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 630CNY 535
Original price CNY 630. Current price CNY 535.
+CNY 235 taxes and charges
See availability","9.8
Scored 9.8
Exceptional
10 reviews",Chak’z 1964 Beach,Dharavandhoo,King Room with Garden View,4 out of 5
,"1 night, 2 adults
CNY 5,373CNY 3,492
Original price CNY 5,373. Current price CNY 3,492.
+CNY 3,688 taxes and charges","Breakfast included
Baros Maldives
Opens in new window
Male CityShow on map
9.6
Scored 9.6
Exceptional
284 reviews
Location 9.7
Deluxe Beach Villa
1 extra-large double bed
Breakfast included
1 night, 2 adults
CNY 5,373CNY 3,492
Original price CNY 5,373. Current price CNY 3,492.
+CNY 3,688 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
284 reviews",Baros Maldives,Male City,Deluxe Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 1,500CNY 435
Original price CNY 1,500. Current price CNY 435.
+CNY 164 taxes and charges","Quicksand Rasdhoo
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
RasduShow on map
8.6
Scored 8.6
Fabulous
259 reviews
Location 9.3
Deluxe Villa
Entire villa • 1 bedroom • 1 bathroom • 17m²
1 large double bed
Breakfast included
1 night, 2 adults
CNY 1,500CNY 435
Original price CNY 1,500. Current price CNY 435.
+CNY 164 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
259 reviews",Quicksand Rasdhoo,Rasdu,Deluxe Villa,4 out of 5
,"1 night, 2 adults
CNY 5,216
Price CNY 5,216
+CNY 11,307 taxes and charges","Breakfast included
Conrad Maldives Rangali Island
Opens in new window
MandhooShow on map
Sustainability certification
9.0
Scored 9.0
Superb
54 reviews
Location 9.5
Beach Villa
Entire villa • 1 bedroom • 150m²
1 sofa bed
Breakfast included
1 night, 2 adults
CNY 5,216
Price CNY 5,216
+CNY 11,307 taxes and charges
See availability","9.0
Scored 9.0
Superb
54 reviews",Conrad Maldives Rangali Island,Mandhoo,Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 587
Price CNY 587
+CNY 205 taxes and charges","Beach Villa Ukulhas
Opens in new window
UkulhasShow on map
9.3
Scored 9.3
Superb
115 reviews
Location 9.8
Deluxe Bungalow
Entire bungalow • 1 bedroom • 1 bathroom • 38m²
3 beds (2 singles, 1 large double)
Breakfast included
Only 2 left at this price on our site
1 night, 2 adults
CNY 587
Price CNY 587
+CNY 205 taxes and charges
See availability","9.3
Scored 9.3
Superb
115 reviews",Beach Villa Ukulhas,Ukulhas,Deluxe Bungalow,4 out of 5
,"1 night, 2 adults
CNY 717CNY 574
Original price CNY 717. Current price CNY 574.
+CNY 202 taxes and charges","Breakfast included
Aagali Beach
Opens in new window
FulidhooShow on map
8.6
Scored 8.6
Fabulous
89 reviews
Location 9.3
Getaway Deal
Double or Twin Room with Sea View
2 single beds
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 717CNY 574
Original price CNY 717. Current price CNY 574.
+CNY 202 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
89 reviews",Aagali Beach,Fulidhoo,Double or Twin Room with Sea View,3 out of 5
,"1 night, 2 adults
CNY 435
Price CNY 435
+CNY 70 taxes and charges","Thoddoo Garden inn
Opens in new window
ThoddooShow on map
9.6
Scored 9.6
Exceptional
34 reviews
Location 9.6
Deluxe Triple Room
2 beds (1 single, 1 large double)
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 435
Price CNY 435
+CNY 70 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
34 reviews",Thoddoo Garden inn,Thoddoo,Deluxe Triple Room,
,"1 night, 2 adults
CNY 5,542CNY 4,079
Original price CNY 5,542. Current price CNY 4,079.
+CNY 1,311 taxes and charges","Breakfast included
Hideaway Beach Resort & Spa
Opens in new window
DhidhdhooShow on map
9.0
Scored 9.0
Superb
149 reviews
Getaway Deal
Sunset Beach Villa
Entire villa • 1 bedroom • 1 bathroom • 130m²
2 beds (1 extra-large double, 1 sofa bed)
Breakfast & dinner included
Free cancellation
Only 6 left at this price on our site
1 night, 2 adults
CNY 5,542CNY 4,079
Original price CNY 5,542. Current price CNY 4,079.
+CNY 1,311 taxes and charges
See availability","9.0
Scored 9.0
Superb
149 reviews",Hideaway Beach Resort & Spa,Dhidhdhoo,Sunset Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 471
Price CNY 471
+CNY 89 taxes and charges","The Sunset Villa
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
DhiffushiShow on map
9.5
Scored 9.5
Exceptional
24 reviews
Location 9.9
Deluxe Double or Twin Room with Sea View
1 large double bed
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 471
Price CNY 471
+CNY 89 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
24 reviews",The Sunset Villa,Dhiffushi,Deluxe Double or Twin Room with Sea View,
,"1 night, 2 adults
CNY 10,614
Price CNY 10,614
+CNY 15,332 taxes and charges","Breakfast included
Anantara Kihavah Maldives Villas
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Baa AtollShow on map
Sustainability certification
9.7
Scored 9.7
Exceptional
72 reviews
Location 9.5
Beach Pool Villa
Entire villa • 1 bedroom • 1 bathroom • 258m²
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
Free cancellation
1 night, 2 adults
CNY 10,614
Price CNY 10,614
+CNY 15,332 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
72 reviews",Anantara Kihavah Maldives Villas,Baa Atoll,Beach Pool Villa,5 out of 5
,"1 night, 2 adults
CNY 456CNY 411
Original price CNY 456. Current price CNY 411.
+CNY 157 taxes and charges","Premier Beach
Opens in new window
GulhiShow on map
8.5
Scored 8.5
Very good
232 reviews
Location 9.7
Deluxe Double Room
1 extra-large double bed
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 456CNY 411
Original price CNY 456. Current price CNY 411.
+CNY 157 taxes and charges
See availability","8.5
Scored 8.5
Very good
232 reviews",Premier Beach,Gulhi,Deluxe Double Room,
,"1 night, 2 adults
CNY 4,475CNY 1,566
Original price CNY 4,475. Current price CNY 1,566.
+CNY 519 taxes and charges","Breakfast included
Brennia Kottefaru Maldives
Opens in new window
Raa AtollShow on map
8.6
Scored 8.6
Fabulous
79 reviews
Getaway Deal
Beach Villa
2 beds (1 single, 1 large double)
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 4,475CNY 1,566
Original price CNY 4,475. Current price CNY 1,566.
+CNY 519 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
79 reviews",Brennia Kottefaru Maldives,Raa Atoll,Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 518CNY 466
Original price CNY 518. Current price CNY 466.
Includes taxes and charges","Breakfast included
Silver County Hotel, Fuvahmulah - Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
FuvahmulahShow on map
9.2
Scored 9.2
Superb
9 reviews
Deluxe Double or Twin Room with City View
Multiple bed types
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
CNY 518CNY 466
Original price CNY 518. Current price CNY 466.
Includes taxes and charges
See availability","9.2
Scored 9.2
Superb
9 reviews","Silver County Hotel, Fuvahmulah - Maldives",Fuvahmulah,Deluxe Double or Twin Room with City View,4 out of 5
,"1 night, 2 adults
CNY 416
Price CNY 416
+CNY 158 taxes and charges","Breakfast included
Tropic Tree Maldives
Opens in new window
GulhiShow on map
8.7
Scored 8.7
Fabulous
69 reviews
Superior Double Room
1 double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 416
Price CNY 416
+CNY 158 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
69 reviews",Tropic Tree Maldives,Gulhi,Superior Double Room,3 out of 5
,"1 night, 2 adults
CNY 380
Price CNY 380
+CNY 105 taxes and charges","Off Day Inn
Opens in new window
Male CityShow on map
5.0
Scored 5.0
Review score
617 reviews
Double or Twin Room with City View
Beds: 1 double or 2 singles
Free cancellation
1 night, 2 adults
CNY 380
Price CNY 380
+CNY 105 taxes and charges
See availability","5.0
Scored 5.0
Review score
617 reviews",Off Day Inn,Male City,Double or Twin Room with City View,3 out of 5
,"1 night, 2 adults
CNY 5,187
Price CNY 5,187
+CNY 1,518 taxes and charges","All-inclusive
Adaaran Prestige Vadoo - Adults Only Premium All Inclusive with Free Transfers
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
South Male AtollShow on map
8.7
Scored 8.7
Fabulous
653 reviews
Cleanliness 9.2
Overwater Villa, with 24-hour personal butler service, Around the clock breakfast service in villa, Complimentary mini bar replenished once a day
Entire villa • 1 bedroom • 1 living room • 1 bathroom • 95m²
2 beds (1 sofa bed, 1 large double)
All-inclusive
Free cancellation
Only 1 left at this price on our site
1 night, 2 adults
CNY 5,187
Price CNY 5,187
+CNY 1,518 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
653 reviews",Adaaran Prestige Vadoo - Adults Only Premium All Inclusive with Free Transfers,South Male Atoll,"Overwater Villa, with 24-hour personal butler service, Around the clock breakfast service in villa, Complimentary mini bar replenished once a day",5 out of 5
,"1 night, 2 adults
CNY 1,363CNY 409
Original price CNY 1,363. Current price CNY 409.
+CNY 156 taxes and charges","Paguro Villa
Opens in new window
UkulhasShow on map
9.1
Scored 9.1
Superb
152 reviews
Cleanliness 9.4
Deluxe Double or Twin Room with Garden View
1 large double bed
Breakfast included
Free cancellation
Only 7 rooms left at this price on our site
1 night, 2 adults
CNY 1,363CNY 409
Original price CNY 1,363. Current price CNY 409.
+CNY 156 taxes and charges
See availability","9.1
Scored 9.1
Superb
152 reviews",Paguro Villa,Ukulhas,Deluxe Double or Twin Room with Garden View,3 out of 5
,"1 night, 2 adults
CNY 1,500
Price CNY 1,500
+CNY 457 taxes and charges","Breakfast included
Crystal Sands
Opens in new window
MaafushiShow on map
8.1
Scored 8.1
Very good
621 reviews
Superior Room (10% off on Snorkelling Trip, Night Fishing and Candlelit Dinner)
1 large double bed
Breakfast included
Free cancellation
Only 5 rooms left at this price on our site
1 night, 2 adults
CNY 1,500
Price CNY 1,500
+CNY 457 taxes and charges
See availability","8.1
Scored 8.1
Very good
621 reviews",Crystal Sands,Maafushi,"Superior Room (10% off on Snorkelling Trip, Night Fishing and Candlelit Dinner)",3 out of 5
,"1 night, 2 adults
CNY 6,057
Price CNY 6,057
+CNY 1,759 taxes and charges","Hilton Maldives Amingiri Resort & Spa
Opens in new window
Male CityShow on map
9.4
Scored 9.4
Superb
139 reviews
Location 9.6
One Bedroom Overwater Pool Villa
Entire villa • 1 bedroom • 1 bathroom • 154m²
1 extra-large double bed
Free cancellation
No prepayment needed – pay at the property
Only 2 left at this price on our site
1 night, 2 adults
CNY 6,057
Price CNY 6,057
+CNY 1,759 taxes and charges
See availability","9.4
Scored 9.4
Superb
139 reviews",Hilton Maldives Amingiri Resort & Spa,Male City,One Bedroom Overwater Pool Villa,5 out of 5
,"1 night, 2 adults
CNY 1,219CNY 854
Original price CNY 1,219. Current price CNY 854.
+CNY 279 taxes and charges","Breakfast included
Season Holidays at Hulhumale with Transfer
Opens in new window
HulhumaleShow on map
7.8
Scored 7.8
Good
466 reviews
Superior Twin Room
2 single beds
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 1,219CNY 854
Original price CNY 1,219. Current price CNY 854.
+CNY 279 taxes and charges
See availability","7.8
Scored 7.8
Good
466 reviews",Season Holidays at Hulhumale with Transfer,Hulhumale,Superior Twin Room,4 out of 5
,"1 night, 2 adults
CNY 620
Price CNY 620
+CNY 205 taxes and charges","Dreams Grand
Opens in new window
HulhumaleShow on map
7.4
Scored 7.4
Good
528 reviews
Grand Twin Room
2 single beds
Free cancellation
1 night, 2 adults
CNY 620
Price CNY 620
+CNY 205 taxes and charges
See availability","7.4
Scored 7.4
Good
528 reviews",Dreams Grand,Hulhumale,Grand Twin Room,3 out of 5
,"1 night, 2 adults
CNY 587
Price CNY 587
+CNY 137 taxes and charges","Tour Inn
Opens in new window
Male CityShow on map
8.9
Scored 8.9
Fabulous
1,000 reviews
Cleanliness 9.3
Superior Double Room
1 large double bed
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 587
Price CNY 587
+CNY 137 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
1,000 reviews",Tour Inn,Male City,Superior Double Room,3 out of 5
,"1 night, 2 adults
CNY 482
Price CNY 482
+CNY 77 taxes and charges","Breakfast included
Fulidhoo Hathaa Retreat
Opens in new window
FulidhooShow on map
9.1
Scored 9.1
Superb
16 reviews
Deluxe Double Room
1 double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 482
Price CNY 482
+CNY 77 taxes and charges
See availability","9.1
Scored 9.1
Superb
16 reviews",Fulidhoo Hathaa Retreat,Fulidhoo,Deluxe Double Room,
,"1 night, 2 adults
CNY 1,304CNY 913
Original price CNY 1,304. Current price CNY 913.
+CNY 339 taxes and charges","Breakfast included
Clarks Exotica, Kamadhoo Maldives
Opens in new window
Baa AtollShow on map
8.8
Scored 8.8
Fabulous
59 reviews
King Room with Sea View
1 extra-large double bed
Breakfast included
Only 6 rooms left at this price on our site
1 night, 2 adults
CNY 1,304CNY 913
Original price CNY 1,304. Current price CNY 913.
+CNY 339 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
59 reviews","Clarks Exotica, Kamadhoo Maldives",Baa Atoll,King Room with Sea View,4 out of 5
,"1 night, 2 adults
CNY 462
Price CNY 462
+CNY 171 taxes and charges","Breakfast included
LVIS blancura Hotel
Opens in new window
DharavandhooShow on map
9.2
Scored 9.2
Superb
191 reviews
Cleanliness 9.3
Deluxe Double Room
Beds: 1 double or 2 singles
Breakfast included
1 night, 2 adults
CNY 462
Price CNY 462
+CNY 171 taxes and charges
See availability","9.2
Scored 9.2
Superb
191 reviews",LVIS blancura Hotel,Dharavandhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 362
Price CNY 362
+CNY 143 taxes and charges","Thoddoo Sunny Beach
Opens in new window
ThoddooShow on map
9.5
Scored 9.5
Exceptional
82 reviews
Deluxe Double Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
Only 6 rooms left at this price on our site
1 night, 2 adults
CNY 362
Price CNY 362
+CNY 143 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
82 reviews",Thoddoo Sunny Beach,Thoddoo,Deluxe Double Room,
,"1 night, 2 adults
CNY 543
Price CNY 543
+CNY 193 taxes and charges","Breakfast included
Unwind Dhigurah
Opens in new window
DhigurahShow on map
9.1
Scored 9.1
Superb
107 reviews
Cleanliness 9.2
Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 543
Price CNY 543
+CNY 193 taxes and charges
See availability","9.1
Scored 9.1
Superb
107 reviews",Unwind Dhigurah,Dhigurah,Double Room,4 out of 5
,"1 night, 2 adults
CNY 408
Price CNY 408
+CNY 156 taxes and charges","Casaparadiso - Beach View
Opens in new window
UkulhasShow on map
8.9
Scored 8.9
Fabulous
92 reviews
Location 9.7
Deluxe Double Room
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
CNY 408
Price CNY 408
+CNY 156 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
92 reviews",Casaparadiso - Beach View,Ukulhas,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 848CNY 695
Original price CNY 848. Current price CNY 695.
+CNY 155 taxes and charges","Hathaa Beach Maldives
Opens in new window
HulhumaleShow on map
7.7
Scored 7.7
Good
700 reviews
Deluxe Twin Room (10% off on Food & Beverage)
2 single beds
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 848CNY 695
Original price CNY 848. Current price CNY 695.
+CNY 155 taxes and charges
See availability","7.7
Scored 7.7
Good
700 reviews",Hathaa Beach Maldives,Hulhumale,Deluxe Twin Room (10% off on Food & Beverage),4 out of 5
,"1 night, 2 adults
CNY 628
Price CNY 628
+CNY 119 taxes and charges","Breakfast included
Dhigurah Cottage
Opens in new window
DhigurahShow on map
9.3
Scored 9.3
Superb
32 reviews
Deluxe Double Room
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
CNY 628
Price CNY 628
+CNY 119 taxes and charges
See availability","9.3
Scored 9.3
Superb
32 reviews",Dhigurah Cottage,Dhigurah,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 381
Price CNY 381
+CNY 149 taxes and charges","Breakfast included
kunaa beach Inn
Opens in new window
FulidhooShow on map
8.7
Scored 8.7
Fabulous
42 reviews
Deluxe Double Room (2 Adults + 1 Child)
1 large double bed
Breakfast included
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
CNY 381
Price CNY 381
+CNY 149 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
42 reviews",kunaa beach Inn,Fulidhoo,Deluxe Double Room (2 Adults + 1 Child),
,"1 night, 2 adults
CNY 7,020
Price CNY 7,020
+CNY 8,496 taxes and charges","Intercontinental Maldives Maamunagau Resort with Club benefits - IHG Hotel
Opens in new window
Raa AtollShow on map
9.5
Scored 9.5
Exceptional
75 reviews
Location 9.3
Getaway Deal
Overwater Pool Villa with 50% Savings on Seaplane transfers till 30th September 2024 for 2 Adults
Entire villa • 1 bedroom • 1 bathroom • 100m²
1 extra-large double bed
Free cancellation
1 night, 2 adults
CNY 7,020
Price CNY 7,020
+CNY 8,496 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
75 reviews",Intercontinental Maldives Maamunagau Resort with Club benefits - IHG Hotel,Raa Atoll,Overwater Pool Villa with 50% Savings on Seaplane transfers till 30th September 2024 for 2 Adults,5 out of 5
,"1 night, 2 adults
CNY 1,229CNY 639
Original price CNY 1,229. Current price CNY 639.
+CNY 146 taxes and charges","Vista Beach Retreat
Opens in new window
HulhumaleShow on map
7.4
Scored 7.4
Good
782 reviews
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 1,229CNY 639
Original price CNY 1,229. Current price CNY 639.
+CNY 146 taxes and charges
See availability","7.4
Scored 7.4
Good
782 reviews",Vista Beach Retreat,Hulhumale,Deluxe Double Room,4 out of 5
,"1 night, 2 adults
CNY 507CNY 380
Original price CNY 507. Current price CNY 380.
+CNY 148 taxes and charges","Breakfast included
Bibee Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
DhiffushiShow on map
8.7
Scored 8.7
Fabulous
235 reviews
Location 9.8
Getaway Deal
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
CNY 507CNY 380
Original price CNY 507. Current price CNY 380.
+CNY 148 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
235 reviews",Bibee Maldives,Dhiffushi,Deluxe Double Room,3 out of 5
